UID,Chemical,Time,Temperature,P2O3ratio,Na,Cu,O,Fe,Mn,Ni,Ti,Al,Mg,Zn,Si,Zr,Li,Co,V,Cr,Sn,Sb,Sc,TM_ionic_pot,Na_ionic_pot,O_ionic_pot,cat_pot,TM_ionic_radii,radial_pot,s_valence,p_valence,d_valence,f_valence,final_charge,mean_electronegativity,std_electronegativity,max_electronegativity,min_electronegativity,range_electronegativity,mean_atomic_mass,std_atomic_mass,mean_atomic_radius,std_atomic_radius,mean_atomic_number,mean_oxidation_state,std_oxidation_state,max_oxidation_state,min_oxidation_state,range_oxidation_state,num_unique_ox_states,ionic_size_mismatch,mean_ionic_radius,mean_electronegativity_difference,ionic_character_estimate,electron_density,total_d_electrons,total_f_electrons,num_elements,shannon_entropy,configurational_entropy,total_entropy,atomic_packing_parameter,mean_coordination_number,atomic_radii_vmr
U00191,Na0.5Mn2/3Fe1/6Ni1/6O2,12,950,1.0,0.5,0.0,2.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.022715751302577,0.4310344827586207,3.1746031746031744,0.6819635610604794,0.7158791208791209,0.09719910477453582,4.0,8.0,4.172000000000001,0.0,0.0,2.5716738074835765,1.0303494236081019,3.44,0.93,2.51,28.353405728363327,17.490091262049926,0.9977292202227936,0.4761910449117536,13.47986289631534,0.0008568980291346895,2.4690600392994124,4.0,-2.0,6.0,5.0,0.22182679878208525,1.090144244501571,0.8683261925164238,0.8683261925164238,0.47539283736918003,4.172000000000001,0.0,5.0,1.203968769849645,0.0,1.203968769849645,6.171414082537219,10.379891459582977,0.04920712865790774
U00192,Na0.5Fe2/3Cu1/6Mn1/6O2,12,950,0.0,0.5,0.16666666666666666,2.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.881285965297606,0.4310344827586207,3.1746031746031744,0.6627608099434251,0.7683166833166832,0.10431886001929105,4.0,8.0,4.838,0.0,0.0,2.61118537560697,0.9950784031799068,3.44,0.93,2.51,28.7144059283062,18.1092885039296,0.9977292202227936,0.4761910449117536,13.670379891459586,0.0011425307055127898,2.582762904093124,7.0,-2.0,9.0,5.0,0.19920337548358372,1.1051371036846616,0.8288146243930307,0.8288146243930307,0.4760410991919271,4.838,0.0,5.0,1.203968769849645,0.0,1.203968769849645,6.2812641945569885,10.379891459582977,0.03968198480405365
U00194,Na0.5Ni2/3Cu1/6Mn1/6O2,12,950,1.0,0.5,0.16666666666666666,2.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.348664906834017,0.4310344827586207,3.1746031746031744,0.726219588643412,0.6874625374625376,0.09334081866409456,4.0,8.0,6.172,0.0,0.0,2.6264267352185096,0.9835422633193681,3.44,0.93,2.51,29.257074537275066,18.93788324116382,0.9882033704655813,0.4684864137930393,14.051413881748072,0.0011425307055127343,2.479046461762356,4.0,-2.0,6.0,4.0,0.236356665975064,1.0820194230219937,0.8135732647814911,0.8135732647814911,0.4802350054904419,6.172,0.0,5.0,1.203968769849645,0.3756746867668947,1.5796434566165398,6.127432625613398,10.379891459582977,0.05586447355084796
U00195,Na0.5Fe2/3Ni1/6Mn1/6O2,12,950,0.0,0.5,0.0,2.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.942483841323484,0.4310344827586207,3.1746031746031744,0.6710700043176283,0.7343706293706292,0.09970980528092598,4.0,8.0,4.67,0.0,-0.0,2.611662382176521,0.9947397100814033,3.44,0.93,2.51,28.482933720365615,17.688722418536333,0.9977292202227936,0.4761910449117536,13.622679234504428,0.0014281633818909178,2.489337035110738,7.0,-2.0,9.0,5.0,0.21374123756995017,1.0954313053413314,0.828337617823479,0.828337617823479,0.4782250032546049,4.67,0.0,5.0,1.2039687698496448,0.6378887401997644,1.8418575100494092,6.208148713205397,10.284490145672665,0.045685316637933876
U00196,Na0.5Cu2/3Fe1/6Mn1/6O2,12,950,0.0,0.5,0.6666666666666666,2.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.119883227176221,0.4310344827586207,3.1746031746031744,0.5593806967933231,0.8107742257742258,0.1100835694477936,4.0,8.0,6.838,0.0,-0.5,2.621182519280206,0.9875027295050017,3.44,0.93,2.51,29.814234548700377,19.871700858926616,0.9905884033133394,0.47044540263526985,14.098828906026853,-0.141673807483576,2.4364959194432534,7.0,-2.0,9.0,5.0,0.18250054557646422,1.1172764924307341,0.8188174807197944,0.8188174807197944,0.4776410640443956,6.838,0.0,5.0,1.2039687698496448,0.0,1.2039687698496448,6.385814277351336,10.665524135961153,0.033306449135707086
U00198,Na0.5Cu2/3Ni1/6Mn1/6O2,12,950,1.0,0.5,0.6666666666666666,2.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559086021505377,0.4310344827586207,3.1746031746031744,0.6190138348164629,0.7832467532467532,0.10634600313479624,4.0,8.0,7.005,0.0,-0.333,2.624998571836618,0.984588225897838,3.44,0.93,2.51,29.950105099971445,20.058082580395222,0.9882033704655816,0.4684864137930393,14.194230219937163,-0.09397315052842034,2.506323498444758,7.0,-2.0,9.0,5.0,0.19757329219886902,1.1094058840331336,0.815001428163382,0.815001428163382,0.4770668858347081,7.005,0.0,5.0,1.2039687698496448,0.0,1.2039687698496448,6.3367796598582755,10.665524135961153,0.03903520579029967
U00199,Na0.5Ni2/3Fe1/6Mn1/6O2,12,950,0.69,0.5,0.0,2.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263447576049809,0.4310344827586207,3.1746031746031744,0.7146491320929698,0.690904095904096,0.09380809922835787,4.0,8.0,5.672000000000001,0.0,-0.0,2.6230876892316486,0.9861182040081821,3.44,0.93,2.51,28.889731778063414,18.334279657574143,0.9905884033133394,0.47044540263526985,13.908311910882606,0.0008568980291345785,2.469060039299412,4.0,-2.0,6.0,5.0,0.232143227387838,1.0830034275921165,0.816912310768352,0.816912310768352,0.4813978585780328,5.672000000000001,0.0,5.0,1.203968769849645,0.5627465436396208,1.766715313489266,6.120043365537369,10.284490145672665,0.05389047802204146
U00200,Na0.5Cu2/3Ni1/9Mn1/9Fe1/9O2,12,950,0.0,0.5,0.6666666666666666,2.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.968666187247449,0.4310344827586207,3.1746031746031744,0.538849072837477,0.802845,0.10900697198275865,4.0,8.0,7.224,0.0,-0.611,2.628425714285714,0.9813530638410439,3.44,0.93,2.51,29.911643438571428,20.012417042312254,0.9888857142857143,0.4691611524186285,14.174857142857142,-0.17485714285714302,2.3467294827708884,7.0,-2.0,9.0,6.0,0.18677728764982854,1.1150985714285715,0.8115742857142857,0.8115742857142857,0.4797367391458723,7.224,0.0,6.0,1.2420201080323654,0.0,1.2420201080323654,6.372402558442843,10.666857142857145,0.03488575518182679
U00201,Na0.5Fe2/3Cu1/9Mn1/9Ni1/9O2,12,950,0.0,0.5,0.1111111111111111,2.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.815346032038429,0.4310344827586207,3.1746031746031744,0.6538077586603901,0.7555850000000001,0.10259020474137932,4.0,8.0,5.0,0.0,-0.056,2.617305714285715,0.9899034141753015,3.44,0.93,2.51,28.688284581428576,18.059001620618123,0.9968285714285715,0.4755867945850405,13.698285714285717,-0.015999999999999966,2.5162956900968534,7.0,-2.0,9.0,6.0,0.20492984421617766,1.1015957142857147,0.8226942857142857,0.8226942857142857,0.47804481565843393,5.0,0.0,6.0,1.2420201080323654,0.0,1.2420201080323654,6.256109649320651,10.349142857142859,0.04199624105046684
U00202,Na0.5Ni2/3Fe1/9Cu1/9Mn1/9O2,12,950,0.76,0.5,0.1111111111111111,2.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.309804738097204,0.4310344827586207,3.1746031746031744,0.7209433157330256,0.6890449999999999,0.09355567887931035,4.0,8.0,6.055,0.0,-0.0,2.6300142857142856,0.9801800270920665,3.44,0.93,2.51,29.140773267142855,18.756009043272226,0.9888857142857144,0.4691611524186285,14.016000000000002,0.00028571428571422264,2.4724192729439096,4.0,-2.0,6.0,5.0,0.23511248129356277,1.0825842857142858,0.8099857142857143,0.8099857142857143,0.48096576426533766,6.055,0.0,6.0,1.2420201080323654,0.3756746867668947,1.6176947947992601,6.129154441184819,10.34914285714286,0.0552778788600159
U00203,Na0.5Mn2/3Cu1/9Fe1/9Ni1/9O2,12,950,1.0,0.5,0.1111111111111111,2.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.042110948978284,0.4310344827586207,3.1746031746031744,0.6845969607448963,0.7168450000000001,0.0973302478448276,4.0,8.0,4.3870000000000005,0.0,-0.0,2.5728257142857145,1.029768622234517,3.44,0.93,2.51,28.54420830142857,17.844107576242187,0.9968285714285713,0.47558679458504044,13.539428571428573,0.00028571428571412544,2.4724192729439096,4.0,-2.0,6.0,5.0,0.22164274415453455,1.090527142857143,0.8671742857142858,0.8671742857142858,0.4743218909478479,4.3870000000000005,0.0,6.0,1.2420201080323654,0.5647959963193311,1.8068161043516966,6.176278726141077,10.34914285714286,0.04912550603635247
U00205,Na0.5Ni1/9Cu8/27Fe8/27Mn8/27O2,12,950,1.0,0.5,0.2962962962962963,2.0,0.2962962962962963,0.2962962962962963,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0298139188289435,0.4310344827586207,3.1746031746031744,0.6829273208754816,0.7487387387387388,0.10166064771668222,4.0,8.0,5.311000000000001,0.0,0.0,2.60642755072878,1.000889993264955,3.44,0.93,2.51,29.039739742783652,18.6701856472842,0.9940697342097743,0.4734911798491372,13.800514432695056,-0.001428979708488154,2.5703584851613708,7.0,-2.0,9.0,6.0,0.2098609708045174,1.0997399256930551,0.8335724492712203,0.8335724492712203,0.4752777929366021,5.311000000000001,0.0,6.0,1.3340232845425677,0.6848838904880677,2.0189071750306353,6.252859120821273,10.456130322949415,0.044041627067014505
U00206,Na0.5Fe1/9Mn8/27Cu8/27Ni8/27O2,12,950,1.0,0.5,0.2962962962962963,2.0,0.1111111111111111,0.2962962962962963,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.168868374309911,0.4310344827586207,3.1746031746031744,0.7018075594429406,0.7224574574574576,0.09809228409443929,4.0,8.0,5.678999999999999,0.0,-0.0,2.610657330665905,0.997764017501718,3.44,0.93,2.51,29.190341057444986,18.895923872674558,0.9914261217490712,0.4713521451245148,13.90625893112318,-0.0008573878250930922,2.5301269855426787,7.0,-2.0,9.0,6.0,0.22245130461362977,1.092236353243784,0.8293426693340954,0.8293426693340954,0.4764287026170689,5.678999999999999,0.0,6.0,1.3340232845425677,0.5389495644159936,1.8729728489585613,6.204922238049137,10.456130322949415,0.0494845829243059
U00207,Na0.5Cu1/9Mn8/27Fe8/27Ni8/27O2,12,950,1.0,0.5,0.1111111111111111,2.0,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.097403307812835,0.4310344827586207,3.1746031746031744,0.6921043284314842,0.7110610610610612,0.09654492854923892,4.0,8.0,5.125,0.0,0.0,2.60695627322092,1.0005192542000847,3.44,0.93,2.51,28.7831718662475,18.22220158113915,0.9940697342097743,0.4734911798491372,13.747642183480995,-0.0011431837667905986,2.466001772216111,7.0,-2.0,9.0,6.0,0.22555882929377694,1.0889825664475565,0.8330437267790796,0.8330437267790796,0.47766748679183113,5.125,0.0,6.0,1.3340232845425677,0.09908910115203656,1.4331123856946042,6.173032207526951,10.350385824521293,0.050876785472379206
U00208,Na0.5Fe7/18Ni7/18Cu1/9Mn1/9O2,12,950,0.37,0.5,0.1111111111111111,2.0,0.3888888888888889,0.1111111111111111,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.124931748412385,0.4310344827586207,3.1746031746031744,0.6958420261853023,0.714895,0.09706548491379312,4.0,8.0,5.5,0.0,0.0,2.62366,0.985074212635779,3.44,0.93,2.51,28.91452892428572,18.412194162702978,0.9928571428571429,0.4724015932510416,13.857142857142861,-8.326672684688677e-17,2.488028479396029,7.0,-2.0,9.0,6.0,0.22449213270938256,1.08997,0.8163400000000002,0.8163400000000002,0.47924498073022564,5.5,0.0,6.0,1.3050069890712908,0.6365141680948128,1.9415211571661035,6.1816894520640675,10.34914285714286,0.05039671764840703
U00210,Na0.5Fe7/18Mn7/18Cu1/9Ni1/9O2,12,950,1.0,0.5,0.1111111111111111,2.0,0.3888888888888889,0.3888888888888889,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.991084853852923,0.4310344827586207,3.1746031746031744,0.6776688486912374,0.728795,0.09895276939655173,4.0,8.0,4.666,0.0,0.0,2.5950657142857145,1.0102775410585683,3.44,0.93,2.51,28.616246441428576,17.95202069006747,0.9968285714285714,0.4755867945850405,13.618857142857147,-6.93889390390723e-17,2.488028479396029,7.0,-2.0,9.0,6.0,0.21692070381132605,1.0939414285714288,0.844934285714286,0.844934285714286,0.4759134700189305,4.666,0.0,6.0,1.3050069890712908,0.3142165244509232,1.619223513522214,6.202359834021291,10.34914285714286,0.04705459174200105
U00211,Na0.5Cu7/18Fe7/18Mn1/9Ni1/9O2,12,950,0.81,0.5,0.3888888888888889,2.0,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.392006109642939,0.4310344827586207,3.1746031746031744,0.5963284157489336,0.779215,0.10579858836206898,4.0,8.0,6.112000000000001,0.0,-0.333,2.6228657142857146,0.985653192686485,3.44,0.93,2.51,29.299964010000004,19.070562116198786,0.992857142857143,0.4724015932510416,13.936571428571431,-0.09542857142857145,2.4342864520454954,7.0,-2.0,9.0,6.0,0.19605156727128242,1.1083471428571432,0.8171342857142857,0.8171342857142857,0.47890843808582556,6.112000000000001,0.0,6.0,1.3050069890712908,0.0,1.3050069890712908,6.314256103881746,10.508000000000003,0.038436217029526175
U00212,Na0.5Mn7/18Ni7/18Fe1/9Cu1/9O2,12,950,1.0,0.5,0.1111111111111111,2.0,0.1111111111111111,0.3888888888888889,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.175957843537744,0.4310344827586207,3.1746031746031744,0.7027701382389611,0.702945,0.09544296336206899,4.0,8.0,5.221,0.0,0.0,2.6014200000000005,1.0056867223942056,3.44,0.93,2.51,28.84249078428572,18.308167512110167,0.992857142857143,0.4724015932510416,13.777714285714287,0.00028571428571422264,2.4724192729439096,4.0,-2.0,6.0,5.0,0.22802624409564193,1.0865557142857145,0.8385800000000001,0.8385800000000001,0.4776781823203336,5.221,0.0,6.0,1.3050069890712905,0.5183844548720552,1.8233914439433456,6.150679400995592,10.34914285714286,0.051995967996365286
U00213,Na0.5Cu7/18Mn7/18Fe1/9Ni1/9O2,12,950,1.0,0.5,0.3888888888888889,2.0,0.1111111111111111,0.3888888888888889,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0975210508604185,0.4310344827586207,3.1746031746031744,0.6921203150952724,0.745915,0.10127725215517243,4.0,8.0,5.4990000000000006,0.0,0.0,2.6006257142857145,1.0062362871733903,3.44,0.93,2.51,29.227925870000004,18.9716097168253,0.992857142857143,0.4724015932510416,13.85714285714286,0.00028571428571411156,2.582634298224847,7.0,-2.0,9.0,6.0,0.21210742922397052,1.0988328571428574,0.8393742857142859,0.8393742857142859,0.47409649266559956,5.4990000000000006,0.0,6.0,1.3050069890712908,0.6371064731371969,1.9421134622084877,6.250478736077092,10.508000000000003,0.044989561532001676
U00214,NaMn2/3Cu1/6Fe1/6O2,6,950,1.0,1.0,0.16666666666666666,2.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.929967557337407,0.8620689655172414,3.1746031746031744,1.0671894660011063,0.779995004995005,0.21180898842536777,4.0,8.0,4.839,0.0,0.0,2.366098475381155,1.1063671801060764,3.44,0.93,2.51,27.885664157710575,16.861929209786716,1.0979880029992504,0.5184622696732785,13.21169707573107,0.0007498125468633488,2.1411686731359785,4.0,-2.0,6.0,5.0,0.17832350015354873,1.114915021244689,1.0739015246188452,1.0739015246188452,0.4737540834053001,4.839,0.0,5.0,1.2569761662079677,0.5627465436396208,1.8197227098475885,6.324368484391339,10.582354411397151,0.03179927070701269
U00216,NaMn2/3Ni1/6Cu1/6O2,6,950,1.0,1.0,0.16666666666666666,2.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05295900024565,0.8620689655172414,3.1746031746031744,1.1005880043770517,0.7683166833166832,0.2086377200385821,4.0,8.0,5.173,0.0,0.0,2.3694376405898527,1.1048638276518146,3.44,0.93,2.51,28.004555134966264,17.06743672009421,1.0959010247438141,0.5173417956902938,13.295176205948515,0.0007498125468634598,2.160574557157501,4.0,-2.0,6.0,5.0,0.1841805081132926,1.1119932516870783,1.0705623594101477,1.0705623594101477,0.47472371295776583,5.173,0.0,5.0,1.2569761662079677,0.6931460564836811,1.9501222226916488,6.306566283996579,10.665833541614598,0.03392245956887064
U00217,NaMn2/3Fe1/6Ni1/6O2,6,950,1.0,1.0,0.0,2.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.948469149914612,0.8620689655172414,3.1746031746031744,1.0722136053647437,0.7733216783216783,0.20999683506149025,4.0,8.0,4.672000000000001,0.0,0.0,2.366515871032242,1.1061931305156651,3.44,0.93,2.51,27.68311874406399,16.45663480051815,1.0979880029992504,0.5184622696732785,13.169957510622346,0.0007498125468633488,2.1411686731359785,4.0,-2.0,6.0,5.0,0.18057201237111004,1.11324543864034,1.0734841289677581,1.0734841289677581,0.47571257486656265,4.672000000000001,0.0,5.0,1.2569761662079677,0.5627465436396208,1.8197227098475885,6.309207207974566,10.582354411397151,0.032606251651752315
U00218,NaFe2/3Cu1/6Mn1/6O2,6,950,0.09,1.0,0.16666666666666666,2.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.929967557337407,0.8620689655172414,3.1746031746031744,1.0671894660011063,0.7799950049950051,0.2118089884253678,4.0,8.0,5.339,0.0,0.0,2.4010897275681082,1.0842088751599974,3.44,0.93,2.51,27.999005197450643,17.045436211827646,1.0979880029992504,0.5184622696732785,13.336665833541618,0.0007498125468634043,2.1411686731359785,4.0,-2.0,6.0,5.0,0.1792544654416794,1.114915021244689,1.0389102724318922,1.0389102724318922,0.47629963732457936,5.339,0.0,5.0,1.2569761662079677,0.0,1.2569761662079677,6.328201192631486,10.582354411397151,0.03213216338078223
U00220,NaNi2/3Cu1/6Mn1/6O2,6,950,1.0,1.0,0.16666666666666666,2.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.495588315907571,0.8620689655172414,3.1746031746031744,1.2207847581990388,0.7441858141858142,0.20208494092114784,4.0,8.0,6.673,0.0,-0.0,2.4144263934016497,1.0775737032202235,3.44,0.93,2.51,28.47385718445389,17.835902880590307,1.089652586853287,0.5139218086125453,13.670082479380156,0.0007498125468632377,2.208286735246201,4.0,-2.0,6.0,4.0,0.2026175586610869,1.1059560109972508,1.0255736065983505,1.0255736065983505,0.4800660682633632,6.673,0.0,5.0,1.2569761662079677,0.3756746867668947,1.6326508529748625,6.302380765081566,10.665833541614598,0.041053875077779
U00221,NaFe2/3Ni1/6Mn1/6O2,6,950,0.0,1.0,0.0,2.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9484691499146125,0.8620689655172414,3.1746031746031744,1.072213605364744,0.7733216783216783,0.20999683506149025,4.0,8.0,5.172000000000001,0.0,0.0,2.4015071232191953,1.0840177947648764,3.44,0.93,2.51,27.796459783804057,16.645989947996675,1.0979880029992501,0.5184622696732786,13.294926268432892,0.0007498125468633765,2.1411686731359785,4.0,-2.0,6.0,5.0,0.18149419710149942,1.11324543864034,1.0384928767808048,1.0384928767808048,0.4782686917429695,5.172000000000001,0.0,5.0,1.2569761662079677,0.0,1.2569761662079677,6.313039916214713,10.582354411397151,0.032940143581517915
U00222,NaCu2/3Fe1/6Mn1/6O2,6,950,0.86,1.0,0.6666666666666666,2.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.119883227176221,0.8620689655172414,3.1746031746031744,1.1187613935866463,0.8107742257742258,0.2201671388955872,4.0,8.0,6.838,0.0,0.0,2.4098375406148462,1.0798394025578621,3.44,0.93,2.51,28.96138960134967,18.72509376273179,1.091739565108723,0.5150750407293245,13.711572106973259,0.000999750062484428,2.310230445014668,7.0,-2.0,9.0,5.0,0.1703701994942697,1.1226155961009747,1.0301624593851537,1.0301624593851537,0.47340865012471056,6.838,0.0,5.0,1.2569761662079677,0.0,1.2569761662079677,6.40486596419699,10.832291927018247,0.029026004875717257
U00224,NaCu2/3Ni1/6Mn1/6O2,6,950,0.0,1.0,0.6666666666666666,2.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.240081046380999,0.8620689655172414,3.1746031746031744,1.151401318629323,0.7871628371628371,0.2137554256088739,4.0,8.0,7.173,0.0,0.0,2.413176705823544,1.0781636108792994,3.44,0.93,2.51,29.080280578605358,18.903599864659448,1.0896525868532867,0.5139218086125453,13.795051237190703,0.0007498125468633488,2.2732042524259186,7.0,-2.0,9.0,5.0,0.1820536104045764,1.11670832291927,1.026823294176456,1.026823294176456,0.47435241855240023,7.173,0.0,5.0,1.2569761662079677,0.6378887401997644,1.894864906407732,6.366567110304386,10.832291927018247,0.0331435170613413
U00225,NaNi2/3Fe1/6Mn1/6O2,6,950,0.79,1.0,0.0,2.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3355894653352065,0.8620689655172414,3.1746031746031744,1.177336794466026,0.7634765234765236,0.20732336628888362,4.0,8.0,6.173,0.0,0.0,2.411504623844039,1.0790584524274744,3.44,0.93,2.51,28.152420793551617,17.261070819712064,1.091739565108723,0.5150750407293245,13.544863784053987,0.000499875031242325,2.179406409320721,4.0,-2.0,6.0,4.0,0.19328249863080588,1.110782304423894,1.028495376155961,1.028495376155961,0.4811083213179706,6.173,0.0,5.0,1.2569761662079677,0.5627465436396208,1.8197227098475885,6.330862197439692,10.665833541614598,0.03735812427696747
U00226,NaCu2/3Ni1/9Mn1/9Fe1/9O2,6,950,1.0,1.0,0.6666666666666666,2.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.968666187247449,0.8620689655172414,3.1746031746031744,1.077698145674954,0.802845,0.2180139439655173,4.0,8.0,7.224,0.0,-0.111,2.4161224999999997,1.0761880365408965,3.44,0.93,2.51,29.04640916875,18.85935162678492,1.090275,0.5143507308977018,13.778,-0.027999999999999983,2.2292859843456605,7.0,-2.0,9.0,6.0,0.1743434092614498,1.1207112499999998,1.0238775,1.0238775,0.4753083219268764,7.224,0.0,6.0,1.29025096056977,0.0,1.29025096056977,6.393135473073771,10.833499999999997,0.030395624352905378
U00227,NaFe2/3Cu1/9Mn1/9Ni1/9O2,6,950,0.0,1.0,0.1111111111111111,2.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.956682035658108,0.8620689655172414,3.1746031746031744,1.074443828648538,0.7751150000000001,0.21048381465517246,4.0,8.0,5.445,0.0,-0.0,2.4063925000000004,1.0811155631771054,3.44,0.93,2.51,27.975970168750006,16.997450980937383,1.0972250000000001,0.5181370951543617,13.361000000000002,-0.0002499999999998546,2.1405022629046675,4.0,-2.0,6.0,5.0,0.18077143225512343,1.1137787500000003,1.0336075000000002,1.0336075000000002,0.4775973780142545,5.445,0.0,6.0,1.2902509605697703,0.6931065986893228,1.983357559259093,6.317998672176325,10.5555,0.03267831071956868
U00228,NaNi2/3Fe1/9Cu1/9Mn1/9O2,6,950,0.26,1.0,0.1111111111111111,2.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.446715002897173,0.8620689655172414,3.1746031746031744,1.2075131257867326,0.74765,0.20302564655172417,4.0,8.0,6.555000000000001,0.0,-0.0,2.4175125000000004,1.0755267720255737,3.44,0.93,2.51,28.37189776875001,17.66217929791219,1.090275,0.5143507308977018,13.639000000000001,0.0002500000000000836,2.1988064802296727,4.0,-2.0,6.0,4.0,0.20008223686307453,1.1069125000000002,1.0224875000000002,1.0224875000000002,0.48071334921495074,6.555000000000001,0.0,6.0,1.2902509605697703,0.450158825402291,1.7404097859720613,6.3045743120407085,10.666500000000001,0.040032901508131456
U00229,NaMn2/3Cu1/9Fe1/9Ni1/9O2,6,950,1.0,1.0,0.1111111111111111,2.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97500468517352,0.8620689655172414,3.1746031746031744,1.0794193757152233,0.7737850000000001,0.21012265086206902,4.0,8.0,4.8870000000000005,0.0,0.0,2.3674725,1.1059204703520729,3.44,0.93,2.51,27.84990342375001,16.792411028069157,1.0972250000000001,0.5181370951543617,13.222000000000001,0.00025000000000000033,2.147731346677233,4.0,-2.0,6.0,5.0,0.18095351149523106,1.1134462500000002,1.0725275000000003,1.0725275000000003,0.4747502998062349,4.8870000000000005,0.0,6.0,1.2902509605697703,0.637204722244088,1.9274556828138583,6.31400658033895,10.611,0.032744173322454724
