UID,Chemical,Time,Temperature,P2O3ratio,Cat_Success,Na,Cu,O,Fe,Mn,Ni,Cu_avg_ox_state,Cu_avg_ionic_radius,Cu_ionic_potential,Cu_ox_state_range,Cu_avg_d_electrons,Fe_avg_ox_state,Fe_avg_ionic_radius,Fe_ionic_potential,Fe_ox_state_range,Fe_avg_d_electrons,Mn_avg_ox_state,Mn_avg_ionic_radius,Mn_ionic_potential,Mn_ox_state_range,Mn_avg_d_electrons,Ni_avg_ox_state,Ni_avg_ionic_radius,Ni_ionic_potential,Ni_ox_state_range,Ni_avg_d_electrons
U00330,Na0.75Cu2/3Ni1/9Mn1/9Fe1/9O2,3,950,0.4,Successful,0.75,0.6666666666666666,2.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,7.0,0.6,11.666666666666668,0.0,0.0,4.0,0.62,6.451612903225807,0.0,6.0
U00331,Na0.75Fe2/3Cu1/9Mn1/9Ni1/9O2,3,950,0.0,Successful,0.75,0.1111111111111111,2.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,5.243243243243244,0.640990990990991,8.179901616303585,3.0,1.7567567567567568,4.0,0.62,6.451612903225807,0.0,6.0
U00332,Na0.75Ni2/3Fe1/9Cu1/9Mn1/9O2,3,950,-1.0,Unsuccessful,0.75,0.1111111111111111,2.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.0,0.67,5.970149253731343,0.0,3.0,3.376311844077961,0.685487256371814,4.925418835571499,2.0,6.623688155922038
U00333,Na0.75Mn2/3Cu1/9Fe1/9Ni1/9O2,3,950,1.0,Successful,0.75,0.1111111111111111,2.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,3.709145427286357,0.703448275862069,5.272804774083546,1.0,3.2908545727136436,2.0,0.83,2.4096385542168677,0.0,8.0
U00334,Na0.75Mn1/9Cu8/27Fe8/27Ni8/27O2,3,950,-1.0,Unsuccessful,0.75,0.2962962962962963,2.0,0.2962962962962963,0.1111111111111111,0.2962962962962963,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,5.243243243243244,0.640990990990991,8.179901616303585,3.0,1.7567567567567568,4.0,0.62,6.451612903225807,0.0,6.0
U00335,Na0.75Ni1/9Cu8/27Fe8/27Mn8/27O2,3,950,0.0,Successful,0.75,0.2962962962962963,2.0,0.2962962962962963,0.2962962962962963,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.466216216216217,0.6591216216216217,6.776012301383906,3.0,2.5337837837837838,4.0,0.62,6.451612903225807,0.0,6.0
U00336,Na0.75Fe1/9Mn8/27Cu8/27Ni8/27O2,3,950,1.0,Successful,0.75,0.2962962962962963,2.0,0.1111111111111111,0.2962962962962963,0.2962962962962963,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.0,0.67,5.970149253731343,0.0,3.0,3.8445945945945943,0.6363175675675675,6.041943190868064,2.0,6.155405405405404
U00337,Na0.75Cu1/9Mn8/27Fe8/27Ni8/27O2,3,950,0.48,Successful,0.75,0.1111111111111111,2.0,0.2962962962962963,0.2962962962962963,0.2962962962962963,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.0,0.67,5.970149253731343,0.0,3.0,3.2162162162162162,0.7022972972972974,4.579565133730998,2.0,6.783783783783784
U00338,Na0.75Fe7/18Ni7/18Cu1/9Mn1/9O2,3,950,0.0,Successful,0.75,0.1111111111111111,2.0,0.3888888888888889,0.1111111111111111,0.3888888888888889,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.0,0.67,5.970149253731343,0.0,3.0,3.6452442159383036,0.6572493573264782,5.546211913795127,2.0,6.354755784061696
U00339,Na0.75Cu7/18Ni7/18Fe1/9Mn1/9O2,3,950,-1.0,Unsuccessful,0.75,0.3888888888888889,2.0,0.1111111111111111,0.1111111111111111,0.3888888888888889,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,5.243243243243244,0.640990990990991,8.179901616303585,3.0,1.7567567567567568,4.0,0.62,6.451612903225807,0.0,6.0
U00340,Na0.75Fe7/18Mn7/18Cu1/9Ni1/9O2,3,950,0.66,Successful,0.75,0.1111111111111111,2.0,0.3888888888888889,0.3888888888888889,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.0,0.67,5.970149253731343,0.0,3.0,2.756756756756757,0.7505405405405404,3.6730284479654314,2.0,7.243243243243243
U00341,Na0.75Cu7/18Fe7/18Mn1/9Ni1/9O2,3,950,0.0,Successful,0.75,0.3888888888888889,2.0,0.3888888888888889,0.1111111111111111,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,7.0,0.6,11.666666666666668,0.0,0.0,4.0,0.62,6.451612903225807,0.0,6.0
U00342,Na0.75Mn7/18Ni7/18Fe1/9Cu1/9O2,3,950,0.87,Successful,0.75,0.1111111111111111,2.0,0.1111111111111111,0.3888888888888889,0.3888888888888889,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.0,0.67,5.970149253731343,0.0,3.0,2.9305912596401025,0.7322879177377892,4.001965877975145,2.0,7.069408740359897
U00343,Na0.75Cu7/18Mn7/18Fe1/9Ni1/9O2,3,950,1.0,Successful,0.75,0.3888888888888889,2.0,0.1111111111111111,0.3888888888888889,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.354755784061697,0.6617223650385604,6.580940911386505,3.0,2.6452442159383036,4.0,0.62,6.451612903225807,0.0,6.0
U00344,Na0.5Mn2/3Cu1/6Fe1/6O2,3,950,1.0,Successful,0.5,0.16666666666666666,2.0,0.16666666666666666,0.6666666666666666,0.0,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.0,0.67,5.970149253731343,0.0,3.0000000000000004,,,,,
U00345,Na0.5Ni2/3Fe1/6Cu1/6O2,3,950,-1.0,Unsuccessful,0.5,0.16666666666666666,2.0,0.16666666666666666,0.0,0.6666666666666666,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,,,,,,4.0,0.62,6.451612903225807,0.0,6.000000000000001
U00346,Na0.5Mn2/3Ni1/6Cu1/6O2,3,950,1.0,Successful,0.5,0.16666666666666666,2.0,0.0,0.6666666666666666,0.16666666666666666,2.0,0.87,2.2988505747126435,0.0,9.0,,,,,,4.0,0.67,5.970149253731343,0.0,3.0000000000000004,3.0059880239520957,0.72437125748503,4.149789203934859,2.0,6.994011976047904
U00347,Na0.5Mn2/3Fe1/6Ni1/6O2,3,950,1.0,Successful,0.5,0.0,2.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,,,,,,3.0,0.785,3.821656050955414,0.0,5.0,4.0,0.67,5.970149253731343,0.0,3.0000000000000004,2.0,0.83,2.4096385542168677,0.0,8.0
U00348,Na0.5Fe2/3Cu1/6Mn1/6O2,3,950,0.0,Successful,0.5,0.16666666666666666,2.0,0.6666666666666666,0.16666666666666666,0.0,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,7.0,0.6,11.666666666666668,0.0,0.0,,,,,
U00349,Na0.5Fe2/3Cu1/6Ni1/6O2,3,950,-1.0,Unsuccessful,0.5,0.16666666666666666,2.0,0.6666666666666666,0.0,0.16666666666666666,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,,,,,,4.0,0.62,6.451612903225807,0.0,6.0
U00350,Na0.5Ni2/3Cu1/6Mn1/6O2,3,950,1.0,Successful,0.5,0.16666666666666666,2.0,0.0,0.16666666666666666,0.6666666666666666,2.0,0.87,2.2988505747126435,0.0,9.0,,,,,,4.0,0.67,5.970149253731343,0.0,3.0,3.7511244377811095,0.6461319340329835,5.805508504072209,2.0,6.24887556221889
U00351,Na0.5Fe2/3Ni1/6Mn1/6O2,3,950,0.0,Successful,0.5,0.0,2.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,,,,,,3.0,0.785,3.821656050955414,0.0,5.0,5.005988023952096,0.6465269461077845,7.742891543947392,3.0,1.9940119760479043,4.0,0.62,6.451612903225807,0.0,6.0
U00352,Na0.5Cu2/3Fe1/6Mn1/6O2,3,950,0.53,Successful,0.5,0.6666666666666666,2.0,0.16666666666666666,0.16666666666666666,0.0,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,7.0,0.6,11.666666666666668,0.0,0.0,,,,,
U00353,Na0.5Cu2/3Ni1/6Fe1/6O2,3,950,-1.0,Unsuccessful,0.5,0.6666666666666666,2.0,0.16666666666666666,0.0,0.16666666666666666,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,,,,,,4.0,0.62,6.451612903225807,0.0,6.0
U00354,Na0.5Cu2/3Ni1/6Mn1/6O2,3,950,0.0,Successful,0.5,0.6666666666666666,2.0,0.0,0.16666666666666666,0.16666666666666666,2.0,0.87,2.2988505747126435,0.0,9.0,,,,,,7.0,0.6,11.666666666666668,0.0,0.0,4.0,0.62,6.451612903225807,0.0,6.0
U00355,Na0.5Ni2/3Fe1/6Mn1/6O2,3,950,1.0,Successful,0.5,0.0,2.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,,,,,,3.0,0.785,3.821656050955414,0.0,5.0,4.0,0.67,5.970149253731343,0.0,3.0,3.499250374812594,0.6725787106446777,5.2027373442411005,2.0,6.500749625187407
U00356,Na0.5Cu2/3Ni1/9Mn1/9Fe1/9O2,3,950,0.57,Successful,0.5,0.6666666666666666,2.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,7.0,0.6,11.666666666666668,0.0,0.0,4.0,0.62,6.451612903225807,0.0,6.0
U00357,Na0.5Fe2/3Cu1/9Mn1/9Ni1/9O2,3,950,0.0,Successful,0.5,0.1111111111111111,2.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,7.0,0.6,11.666666666666668,0.0,0.0,4.0,0.62,6.451612903225807,0.0,6.0
U00358,Na0.5Ni2/3Fe1/9Cu1/9Mn1/9O2,3,950,-1.0,Unsuccessful,0.5,0.1111111111111111,2.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.0,0.67,5.970149253731343,0.0,3.0,3.7511244377811095,0.6461319340329835,5.805508504072209,2.0,6.24887556221889
U00359,Na0.5Mn2/3Cu1/9Fe1/9Ni1/9O2,3,950,1.0,Successful,0.5,0.1111111111111111,2.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.0,0.67,5.970149253731343,0.0,3.0000000000000004,2.5045045045045047,0.7770270270270271,3.2231884057971016,2.0,7.495495495495496
U00360,Na0.5Mn1/9Cu8/27Fe8/27Ni8/27O2,3,950,-1.0,Unsuccessful,0.5,0.2962962962962963,2.0,0.2962962962962963,0.1111111111111111,0.2962962962962963,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,7.0,0.6,11.666666666666668,0.0,0.0,4.0,0.62,6.451612903225807,0.0,6.0
U00361,Na0.5Ni1/9Cu8/27Fe8/27Mn8/27O2,3,950,0.5,Successful,0.5,0.2962962962962963,2.0,0.2962962962962963,0.2962962962962963,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,5.3074324324324325,0.6394932432432432,8.299434729779703,3.0,1.6925675675675673,4.0,0.62,6.451612903225807,0.0,6.0
U00362,Na0.5Fe1/9Mn8/27Cu8/27Ni8/27O2,3,950,0.72,Successful,0.5,0.2962962962962963,2.0,0.1111111111111111,0.2962962962962963,0.2962962962962963,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.689189189189189,0.6539189189189188,7.170903079148585,3.0,2.3108108108108105,4.0,0.62,6.451612903225807,0.0,6.0
U00363,Na0.5Cu1/9Mn8/27Fe8/27Ni8/27O2,3,950,0.45,Successful,0.5,0.1111111111111111,2.0,0.2962962962962963,0.2962962962962963,0.2962962962962963,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.0608108108108105,0.668581081081081,6.07377463365336,3.0,2.939189189189189,4.0,0.62,6.451612903225807,0.0,6.0
U00364,Na0.5Fe7/18Ni7/18Cu1/9Mn1/9O2,3,950,0.0,Successful,0.5,0.1111111111111111,2.0,0.3888888888888889,0.1111111111111111,0.3888888888888889,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,5.0,0.6466666666666667,7.731958762886597,3.0,2.0,4.0,0.62,6.451612903225807,0.0,6.0
U00365,Na0.5Cu7/18Ni7/18Fe1/9Mn1/9O2,3,950,-1.0,Unsuccessful,0.5,0.3888888888888889,2.0,0.1111111111111111,0.1111111111111111,0.3888888888888889,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,7.0,0.6,11.666666666666668,0.0,0.0,4.0,0.62,6.451612903225807,0.0,6.0
U00366,Na0.5Fe7/18Mn7/18Cu1/9Ni1/9O2,3,950,0.52,Successful,0.5,0.1111111111111111,2.0,0.3888888888888889,0.3888888888888889,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.285347043701799,0.6633419023136248,6.460238722678653,3.0,2.714652956298201,4.0,0.62,6.451612903225807,0.0,6.0
U00367,Na0.5Cu7/18Fe7/18Mn1/9Ni1/9O2,3,950,0.0,Successful,0.5,0.3888888888888889,2.0,0.3888888888888889,0.1111111111111111,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,7.0,0.6,11.666666666666668,0.0,0.0,4.0,0.62,6.451612903225807,0.0,6.0
U00368,Na0.5Mn7/18Ni7/18Fe1/9Cu1/9O2,3,950,0.83,Successful,0.5,0.1111111111111111,2.0,0.1111111111111111,0.3888888888888889,0.3888888888888889,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,4.0,0.67,5.970149253731343,0.0,3.0,3.573264781491002,0.6648071979434447,5.374888828738254,2.0,6.426735218508997
U00369,Na0.5Cu7/18Mn7/18Fe1/9Ni1/9O2,3,950,1.0,Successful,0.5,0.3888888888888889,2.0,0.1111111111111111,0.3888888888888889,0.1111111111111111,2.0,0.87,2.2988505747126435,0.0,9.0,3.0,0.785,3.821656050955414,0.0,5.0,5.002570694087404,0.6466066838046273,7.73665169164712,3.0,1.9974293059125965,4.0,0.62,6.451612903225807,0.0,6.0
